key;equipmentKey;fault;name;photo;recommandation
-LHXpVruXsbfuGwDzAwf;-LHXpVhxHwD48X0vbdzV;Absence de liaisons équipotentielles ou de mise à la terre de l'équipement;Contrôler la présence et l'état de la mise à la terre et/ou des liaisons équipotentielles des masses;Mettre en place des liaisons équipotentielles ou mise à la terre de l'équipement;
-LHXpVruXsbfuGwDzAwg;-LHXpVhbW3UXEXbfCS9b;Absence de synoptique ou schéma de principe de l'installation;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;Mettre en place un synoptique ou schéma de principe;
-LHXpVruXsbfuGwDzAwh;-LHXpVhkSoo6-UjfcLDv;Absence de synoptique ou schéma de principe de l'installation;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;Mettre en place un synoptique ou schéma de principe;
-LHXpVruXsbfuGwDzAwi;-LHXpVhpTDaHaYChPs5G;Absence de synoptique ou schéma de principe de l'installation;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;Mettre en place un synoptique ou schéma de principe;
-LHXpVruXsbfuGwDzAwj;-LHXpVhuZgzt8F6bIQf6;Absence de synoptique ou schéma de principe de l'installation;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;Mettre en place un synoptique ou schéma de principe;
-LHXpVruXsbfuGwDzAwk;-LHXpVhxHwD48X0vbdzV;Absence de synoptique ou schéma de principe de l'installation;Contrôler la présence d'un schéma synoptique et/ou plan du réseau à jour de l'équipement;Mettre en place un synoptique ou schéma de principe;
-LHXpVrvzsHK0drwZPM4;-LHXpVgazp99MYC7I0G2;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrvzsHK0drwZPM5;-LHXpVgcrAVzkCId6dY8;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrvzsHK0drwZPM6;-LHXpVh7IUBx6ITanjU1;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrvzsHK0drwZPM7;-LHXpVhFhu2T-LIIodhj;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrvzsHK0drwZPM8;-LHXpVhJ_BRIGkPZOtJu;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrvzsHK0drwZPM9;-LHXpVhNEsNov1Sz4mcz;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozwx;-LHXpVhQIdHBXUcOGDkX;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozwy;-LHXpVhTdNci5IgqRVK7;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozwz;-LHXpVhbW3UXEXbfCS9b;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozx-;-LHXpVhkSoo6-UjfcLDv;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozx0;-LHXpVhmqap8Maj7E7Ph;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozx1;-LHXpVhpTDaHaYChPs5G;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozx2;-LHXpVhuZgzt8F6bIQf6;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozx3;-LHXpVhxHwD48X0vbdzV;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozx4;-LHXpVhzRWR4y5yfgQqo;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozx5;-LHXpVi174vuvwhEHXYb;Absence de la documentation constructeur;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Récupérer et mettre en place la documentation constructeur;
-LHXpVrwHAeUBPuXozx6;-LHXpVflc-dgLpOHjPdW;Absence de schéma électrique de l'équipement;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Mettre en place un schéma électrique de l'équipement;
-LHXpVrwHAeUBPuXozx7;-LHXpVgrquB1kJbEshQ3;Absence de schéma électrique de l'équipement;Contrôler la présence de la documentation constructeur (DOE, notice d'utilisation, garanties, etc.);Mettre en place un schéma électrique de l'équipement;
-LHXpVrywyLe3_0mY4Qb;-LHXpVgrquB1kJbEshQ3;Absence de certificat de réalisation du ramonage de l'équipement à jour;Contrôler la présence des certificats de ramonage à jour;Contrôler la bonne réalisation du ramonage et mettre l’attestation dans le livret de chaufferie;
-LHXpVrywyLe3_0mY4Qc;-LHXpVfII4J53rgKtuAi;Absence de plomb sur les soupapes;Contrôler le tarage des soupapes de sécurité (marquage/ plomb);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrywyLe3_0mY4Qc%2F011793_Photo%2003-05-2018%2008.46.24.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer les soupapes
-LHXpVrzl0LsIZ1l_xp1;-LHXpVhsylEV4HRphTNy;La régulation n’est pas optimisée;Tester le bon fonctionnement de l'équipement;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrzl0LsIZ1l_xp1%2F011837_Photo%2003-05-2018%2012.35.01.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Optimiser la régulation de l'équipement
-LHXpVtGnlI-GzrnS7WE;-LHXpVfII4J53rgKtuAi;Absence d'un échangeur sur les fumées;Contrôler la présence et l'état d'un échangeur sur les fumées;Mettre en place un échangeur sur les fumées;
-LHXpVtGnlI-GzrnS7WF;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence et l'état d'un bac de rétention;;
-LHXpVtGnlI-GzrnS7WG;-LHXpVfII4J53rgKtuAi;Le thermomètre est vétuste, obsolète ou détérioré;Contrôler la présence et l'état des appareils de mesures et de contrôles (voir aide);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtGnlI-GzrnS7WG%2F011793_Photo%2003-05-2018%2010.58.25.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer le thermomètre de fumée
-LHXpVtGnlI-GzrnS7WH;-LHXpVfII4J53rgKtuAi;Absence d'affichage des zones ATEX;Contrôler la présence et l'état des fiches zones ATEX;Mettre en place les affichages des zones ATEX;
-LHXpVtGnlI-GzrnS7WI;-LHXpVflc-dgLpOHjPdW;Absence de documentation attestant les enregistrements des opérations de maintenance;Contrôler la présence et l'état des enregistrements des opérations de maintenance effectuées sur l'équipement, la régulation, les systèmes de commande et ses composants;Mettre en place une documentation et un suivi des enregistrements des opérations de maintenance;
-LHXpVtGnlI-GzrnS7WJ;-LHXpVhFhu2T-LIIodhj;Absence de documentation attestant les enregistrements des opérations de maintenance;Contrôler la présence et l'état des enregistrements des opérations de maintenance effectuées sur l'équipement, la régulation, les systèmes de commande et ses composants;Mettre en place une documentation et un suivi des enregistrements des opérations de maintenance;
-LHXpVtGnlI-GzrnS7WK;-LHXpVhJ_BRIGkPZOtJu;Absence de documentation attestant les enregistrements des opérations de maintenance;Contrôler la présence et l'état des enregistrements des opérations de maintenance effectuées sur l'équipement, la régulation, les systèmes de commande et ses composants;Mettre en place une documentation et un suivi des enregistrements des opérations de maintenance;
-LHXpVtGnlI-GzrnS7WL;-LHXpVhTdNci5IgqRVK7;Absence de documentation attestant les enregistrements des opérations de maintenance;Contrôler la présence et l'état des enregistrements des opérations de maintenance effectuées sur l'équipement, la régulation, les systèmes de commande et ses composants;Mettre en place une documentation et un suivi des enregistrements des opérations de maintenance;
-LHXpVtHEerQkNjB07zm;-LHXpVfxOjQMM5X0wrLT;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB07zm%2F011796_Photo%2003-05-2018%2008.39.53.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un repérage sur les câbles de l’équipement
-LHXpVtHEerQkNjB07zn;-LHXpVg6v2J9F6C6Qf3Q;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB07zo;-LHXpVgCobOu54xld_fA;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB07zp;-LHXpVgMLtfrIObMxjmM;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB07zq;-LHXpVgTRpahNMbkSCB0;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB07zr;-LHXpVgWdAdVsDOpHCko;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB07zs;-LHXpVgYpeSohsKOTeAu;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB07zt;-LHXpVgazp99MYC7I0G2;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB07zt%2F011811_Photo%2003-05-2018%2009.31.45.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un repérage sur les câbles de l’équipement
-LHXpVtHEerQkNjB07zu;-LHXpVgcrAVzkCId6dY8;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB07zu%2F011812_Photo%2003-05-2018%2009.35.21.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un repérage sur les câbles de l’équipement
-LHXpVtHEerQkNjB07zv;-LHXpVhJ_BRIGkPZOtJu;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB07zw;-LHXpVhQIdHBXUcOGDkX;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB07zw%2F011828_Photo%2003-05-2018%2011.35.21.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un repérage sur les câbles de l’équipement
-LHXpVtHEerQkNjB07zx;-LHXpVhTdNci5IgqRVK7;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB07zx%2F011829_Photo%2003-05-2018%2012.02.25.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un repérage sur les câbles de l’équipement
-LHXpVtHEerQkNjB07zy;-LHXpVhkSoo6-UjfcLDv;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB07zz;-LHXpVhmqap8Maj7E7Ph;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;Mettre en place un repérage sur les câbles de l’équipement;
-LHXpVtHEerQkNjB08--;-LHXpVhpTDaHaYChPs5G;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB08--%2F011836_Photo%2003-05-2018%2012.31.07.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un repérage sur les câbles de l’équipement
-LHXpVtHEerQkNjB08-0;-LHXpVhuZgzt8F6bIQf6;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB08-0%2F011839_Photo%2003-05-2018%2012.43.14.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un repérage sur les câbles de l’équipement
-LHXpVtHEerQkNjB08-1;-LHXpVhxHwD48X0vbdzV;Absence de repérage sur les câbles de l’équipement;Contrôler la présence, l'état et le repérage des câbles, borniers et connecteurs;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB08-1%2F011840_Photo%2003-05-2018%2012.46.56.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un repérage sur les câbles de l’équipement
-LHXpVtHEerQkNjB08-2;-LHXpVhTdNci5IgqRVK7;L’organe de coupure est obsolète ou vétuste;Contrôler l'état et la possibilité de condamnation de l'organe de coupure en tête;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtHEerQkNjB08-2%2F011829_Photo%2003-05-2018%2012.00.06.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l'organe de coupure vétuste
-LHXpVtIzi7p3FrlRy88;-LHXpVflc-dgLpOHjPdW;Absence d'indicateurs de mesures en façade d'armoire électrique;Analyser la cohérence des indicateurs de mesure en façade (qualité de l'alimentation U, I, Hz);Mettre en place des indicateurs de mesure en façade d'armoire électrique;
-LHXpVtIzi7p3FrlRy89;-LHXpVhFhu2T-LIIodhj;Absence d'indicateurs de mesures en façade d'armoire électrique;Analyser la cohérence des indicateurs de mesure en façade (qualité de l'alimentation U, I, Hz);Mettre en place des indicateurs de mesure en façade d'armoire électrique;
-LHXpVtIzi7p3FrlRy8A;-LHXpVhTdNci5IgqRVK7;Absence d'indicateurs de mesures en façade d'armoire électrique;Analyser la cohérence des indicateurs de mesure en façade (qualité de l'alimentation U, I, Hz);Mettre en place des indicateurs de mesure en façade d'armoire électrique;
-LHXpVtIzi7p3FrlRy8B;-LHXpVflc-dgLpOHjPdW;Absence de porte document de l'équipement;Contrôler la présence d'un porte plan et documents;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtIzi7p3FrlRy8B%2F011794_Photo%2003-05-2018%2011.04.01.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un porte document pour les documentations électriques
-LHXpVtIzi7p3FrlRy8C;-LHXpVhFhu2T-LIIodhj;Absence de porte document de l'équipement;Contrôler la présence d'un porte plan et documents;Mettre en place un porte document pour les documentations électriques;
-LHXpVtIzi7p3FrlRy8D;-LHXpVhTdNci5IgqRVK7;Absence de porte document de l'équipement;Contrôler la présence d'un porte plan et documents;Mettre en place un porte document pour les documentations électriques;
-LHXpVtJvBJnjmB-qese;-LHXpVflc-dgLpOHjPdW;Absence d'arrêt d'urgence de proximité de l'équipement;Contrôler la présence d'un arrêt d'urgence de l'équipement à proximité si l'armoire de commande n'est pas visible;Mettre en place un arrêt d'urgence de proximité de l'équipement;
-LHXpVtJvBJnjmB-qesf;-LHXpVhFhu2T-LIIodhj;Absence d'arrêt d'urgence de proximité de l'équipement;Contrôler la présence d'un arrêt d'urgence de l'équipement à proximité si l'armoire de commande n'est pas visible;Mettre en place un arrêt d'urgence de proximité de l'équipement;
-LHXpVtJvBJnjmB-qesg;-LHXpVhzRWR4y5yfgQqo;Le contrôle réglementaire de l'équipement n'est pas à jour;Contrôler la présence de document à jour attestant les vérifications annuelles réglementaires;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtJvBJnjmB-qesg%2F011841_Photo%2003-05-2018%2012.50.07.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Contrôler la réalisation du contrôle réglementaire de l’équipement et réaliser le contrôle réglementaire si nécessaire
-LHXpVtJvBJnjmB-qesh;-LHXpVi174vuvwhEHXYb;Le contrôle réglementaire de l'équipement n'est pas à jour;Contrôler la présence de document à jour attestant les vérifications annuelles réglementaires;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtJvBJnjmB-qesh%2F011842_Photo%2003-05-2018%2012.53.20.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Contrôler la réalisation du contrôle réglementaire de l’équipement et réaliser le contrôle réglementaire si nécessaire
-LHXpVtKPlgu_ZgYhSQ3;-LHXpVflc-dgLpOHjPdW;Absence de fiches ou documents attestant la visite périodique réglementaire;Contrôler la présence de document à jour attestant les vérifications annuelles réglementaires;Mettre en place la documentation attestant le contrôle périodique réglementaire;
-LHXpVtKPlgu_ZgYhSQ4;-LHXpVhFhu2T-LIIodhj;Absence de fiches ou documents attestant la visite périodique réglementaire;Contrôler la présence de document à jour attestant les vérifications annuelles réglementaires;Mettre en place la documentation attestant le contrôle périodique réglementaire;
-LHXpVtKPlgu_ZgYhSQ5;-LHXpVhJ_BRIGkPZOtJu;Absence de fiches ou documents attestant la visite périodique réglementaire;Contrôler la présence de document à jour attestant les vérifications annuelles réglementaires;Mettre en place la documentation attestant le contrôle périodique réglementaire;
-LHXpVtKPlgu_ZgYhSQ6;-LHXpVhTdNci5IgqRVK7;Absence de fiches ou documents attestant la visite périodique réglementaire;Contrôler la présence de document à jour attestant les vérifications annuelles réglementaires;Mettre en place la documentation attestant le contrôle périodique réglementaire;
-LHXpVtKPlgu_ZgYhSQ7;-LHXpVflc-dgLpOHjPdW;Absence de schémas électriques de l'équipement;Contrôler la présence d'un schéma électrique et/ou hydraulique à jour de l'équipement;Mettre en place un schéma électrique de l'équipement;
-LHXpVtKPlgu_ZgYhSQ8;-LHXpVgfwd7dPLO16XbZ;Absence de schémas électriques de l'équipement;Contrôler la présence d'un schéma électrique et/ou hydraulique à jour de l'équipement;Mettre en place un schéma électrique de l'équipement;
-LHXpVtKPlgu_ZgYhSQ9;-LHXpVh4XmE8NCKrKsdL;Absence de schémas électriques de l'équipement;Contrôler la présence d'un schéma électrique et/ou hydraulique à jour de l'équipement;Mettre en place un schéma électrique de l'équipement;
-LHXpVtKPlgu_ZgYhSQA;-LHXpVh7IUBx6ITanjU1;Absence de schémas électriques de l'équipement;Contrôler la présence d'un schéma électrique et/ou hydraulique à jour de l'équipement;Mettre en place un schéma électrique de l'équipement;
-LHXpVtKPlgu_ZgYhSQB;-LHXpVhFhu2T-LIIodhj;Absence de schémas électriques de l'équipement;Contrôler la présence d'un schéma électrique et/ou hydraulique à jour de l'équipement;Mettre en place un schéma électrique de l'équipement;
-LHXpVtKPlgu_ZgYhSQC;-LHXpVhTdNci5IgqRVK7;Absence de schémas électriques de l'équipement;Contrôler la présence d'un schéma électrique et/ou hydraulique à jour de l'équipement;Mettre en place un schéma électrique de l'équipement;
-LHXpVtKPlgu_ZgYhSQD;-LHXpVhWqQ3oBvMHKM3v;Absence de schémas électriques de l'équipement;Contrôler la présence d'un schéma électrique et/ou hydraulique à jour de l'équipement;Mettre en place un schéma électrique de l'équipement;
-LHXpVtL90jmOTRFI1po;-LHXpVflc-dgLpOHjPdW;Absence de ventilation dans l’équipement;Contrôler la présence et l'état d'une ventilation intérieure;Contrôler la température dans l’armoire et mettre en place un ventilateur si besoin;
-LHXpVtL90jmOTRFI1pp;-LHXpVhFhu2T-LIIodhj;Absence de ventilation dans l’équipement;Contrôler la présence et l'état d'une ventilation intérieure;Contrôler la température dans l’armoire et mettre en place un ventilateur si besoin;
-LHXpVtL90jmOTRFI1pq;-LHXpVhTdNci5IgqRVK7;Absence de ventilation dans l’équipement;Contrôler la présence et l'état d'une ventilation intérieure;Contrôler la température dans l’armoire et mettre en place un ventilateur si besoin;
-LHXpVtM-Tum5jHBUnmp;-LHXpVflc-dgLpOHjPdW;Absence de pictogramme de risque électrique;Contrôler la présence des affiches réglementaires conformes à la norme NF C ;Mettre en place le pictogramme de risque électrique;
-LHXpVtM-Tum5jHBUnmq;-LHXpVhFhu2T-LIIodhj;Absence de pictogramme de risque électrique;Contrôler la présence des affiches réglementaires conformes à la norme NF C ;Mettre en place le pictogramme de risque électrique;
-LHXpVtM-Tum5jHBUnmr;-LHXpVhTdNci5IgqRVK7;Absence de pictogramme de risque électrique;Contrôler la présence des affiches réglementaires conformes à la norme NF C ;Mettre en place le pictogramme de risque électrique;
-LHXpVtM-Tum5jHBUnms;-LHXpVhTdNci5IgqRVK7;Absence d’éclairage à proximité de l’équipement;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;Mettre en place un éclairage à proximité de l’équipement;
-LHXpVtM-Tum5jHBUnmt;-LHXpVhJ_BRIGkPZOtJu;Présence de défauts d’éclairage sur l'équipement;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtM-Tum5jHBUnmt%2F011826_Photo%2003-05-2018%2011.32.26.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l’éclairage défectueux
-LHXpVtN29JZLn2rH9RX;-LHXpVflc-dgLpOHjPdW;Absence de réalisation de thermographie sur l'équipement;Contrôler la réalisation d'une thermographie infrarouge;Réaliser une thermographie électrique sur l'équipement;
-LHXpVtN29JZLn2rH9RY;-LHXpVhFhu2T-LIIodhj;Absence de réalisation de thermographie sur l'équipement;Contrôler la réalisation d'une thermographie infrarouge;Réaliser une thermographie électrique sur l'équipement;
-LHXpVtN29JZLn2rH9RZ;-LHXpVhTdNci5IgqRVK7;Absence de réalisation de thermographie sur l'équipement;Contrôler la réalisation d'une thermographie infrarouge;Réaliser une thermographie électrique sur l'équipement;
-LHXpVtN29JZLn2rH9R_;-LHXpVhTdNci5IgqRVK7;Absence de remontée d’alarme sur un système de supervision (GTB, GTC, etc.);Tester la bonne remontée des alarmes et/ou défauts (GTC/GTB, système central, etc.);Mettre en place un système de supervision (GTB,GTC, etc.);
-LHXpVtN29JZLn2rH9Ra;-LHXpVflc-dgLpOHjPdW;Absence de système de supervision;Tester la bonne remontée des alarmes et/ou défauts (GTC/GTB, système central, etc.);Mettre en place un système de supervision;
-LHXpVtN29JZLn2rH9Rb;-LHXpVfxOjQMM5X0wrLT;Absence de système de supervision;Tester la bonne remontée des alarmes et/ou défauts (GTC/GTB, système central, etc.);Mettre en place un système de supervision;
-LHXpVtOwBudfqkhdCoQ;-LHXpVflc-dgLpOHjPdW;Absence de compteur divisionnaire;Contrôler la présence et l'état d'un compteur;Mettre en place des compteurs divisionnaires par regroupement;
-LHXpVtOwBudfqkhdCoR;-LHXpVhFhu2T-LIIodhj;Absence de compteur divisionnaire;Contrôler la présence et l'état d'un compteur;Mettre en place des compteurs divisionnaires par regroupement;
-LHXpVtOwBudfqkhdCoS;-LHXpVhTdNci5IgqRVK7;Absence de compteur divisionnaire;Contrôler la présence et l'état d'un compteur;Mettre en place des compteurs divisionnaires par regroupement;
-LHXpVtOwBudfqkhdCoT;-LHXpVhTdNci5IgqRVK7;Présence de pièces nues sous tension dans l'équipement;Contrôler l'absence de pièces nues sous tension;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtOwBudfqkhdCoT%2F011829_Photo%2003-05-2018%2012.01.07.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Protéger les contacts directs avec les pièces nues sous tension
-LHXpVtOwBudfqkhdCoU;-LHXpVhTdNci5IgqRVK7;Le voyant présence tension est hors service;Tester les voyants de signalisation (si présence du bouton test);Remplacer le voyant présence de tension HS;
-LHXpVtPX5wNQnnS7BKA;-LHXpVhFhu2T-LIIodhj;Absence de voyant présence tension sur l'équipement;Tester les voyants de signalisation (si présence du bouton test);Mettre en place un voyant présence tension;
-LHXpVtQiYCnm1r2gfNJ;-LHXpVgWdAdVsDOpHCko;La grille est poussiéreuse, sale ou encrassée;Contrôler l'état de la grille de ventilation moteur (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtQiYCnm1r2gfNJ%2F011809_Photo%2003-05-2018%2009.25.11.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Nettoyer la grille et l'équipement
-LHXpVtQiYCnm1r2gfNK;-LHXpVgYpeSohsKOTeAu;La grille est poussiéreuse, sale ou encrassée;Contrôler l'état de la grille de ventilation moteur (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVtQiYCnm1r2gfNK%2F011810_Photo%2003-05-2018%2009.28.20.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Nettoyer la grille et l'équipement
